"writer","childLabel","parentLabel","spouseLabel"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rupert of Germany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rupert of Germany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sanchia of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Taddea Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Taddea Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Wriothesley, 1st Earl of Southampton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Viridis Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Viridis Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Viridis Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Viridis Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wenceslaus I of Bohemia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wenceslaus I of Bohemia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Willard Dickerman Straight","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Willard Dickerman Straight","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William de Beauchamp, 1st Baron Bergavenny","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Biswa Singha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Biswa Singha of Kamata","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Biswajit Chatterjee","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Denise Filiatrault","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Herbert von Bismarck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Herbert von Bismarck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Qabus","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudy Fernandez (actor)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudy Fernandez (actor)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Vernou Bouvier III","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Robertson Coe","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Robertson Coe","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sho Kosugi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Herbert, 6th Earl of Carnarvon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret Pole, Countess of Salisbury","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tony Ferrer","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wilhelm Bleek","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ralph Morgan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Judy Canova","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lee Strasberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lee Strasberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary L. Boas","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Thornycroft","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wang (surname)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bonacossa Borri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bonacossa Borri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bonacossa Borri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bonacossa Borri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duke of Milan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duke of Milan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gian Galeazzo Sforza","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gian Galeazzo Sforza","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gian Galeazzo Sforza","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Grace Mugabe","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella Jagiellon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Roland Bonaparte","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gerald Tsai","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kris Jenner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kris Jenner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kris Jenner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kris Jenner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kris Jenner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Niall Caille","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tanaquil","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nao Takasugi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jock Mahoney","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John G. Schmitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Capt. John Ames","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gloria Sevilla","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nadim Sawalha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nadim Sawalha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jess McMahon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Les Crane","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dai Llewellyn","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Alfred Thomas, 1st Viscount Rhondda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinando I de' Medici, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinando I de' Medici, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frédéric Maurice de La Tour d'Auvergne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frédéric Maurice de La Tour d'Auvergne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret of Austria, Queen of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon, Queen of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon, Queen of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon, Queen of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon, Queen of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Pam Hyatt","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carl Princi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carl Roth II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles William Frederick, Margrave of Brandenburg-Ansbach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Estelle Reiner","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick VIII of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hartwig Naftali Carlebach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hjalmar Hammarskjöld","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jim Hawkes","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Paul Shoup","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter George Peterson","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Carl Philip, Duke of Värmland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Charles of Hesse-Kassel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Charles of Hesse-Kassel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Charles of Prussia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Charles of Prussia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Charles of Prussia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Madeleine, Duchess of Hälsingland and Gästrikland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Madeleine, Duchess of Hälsingland and Gästrikland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Sibylla of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Sibylla of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Sibylla of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Sibylla of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Sibylla of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Edvard von Westen Sylow","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Victoria, Crown Princess of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Victoria, Crown Princess of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Allen (Congregationalist)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos Fitz-James Stuart, 19th Duke of Alba","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos Fitz-James Stuart, 4th Duque de Liria y Jérica","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos IV of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos María Fitz-James Stuart, 16th Duke of Alba","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cayetana Fitz-James Stuart, 18th Duchess of Alba","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cayetana Fitz-James Stuart, 18th Duchess of Alba","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jacobo Fitz-James Stuart, 17th Duke of Alba","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jacobo Fitz-James Stuart, 5th Duque de Liria y Jérica","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jacobo Fitz-James Stuart, 5th Duque de Liria y Jérica","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Madeleine de Bourbon-Busset","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Madeleine de Bourbon-Busset","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Xavier of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carrie Grant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carrie Perrodo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carroll Dunham","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carroll Dunham","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Grant (singer)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dina de Marco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hubert Perrodo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Laurie Simmons","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Laurie Simmons","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"S Robson Walton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Vinson Allen Collins","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir I, Duke of Cieszyn","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir II of Kuyavia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir IV of Poland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir I of Opole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir I of Poland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir William of Hesse-Homburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Casimir of Bytom","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Christine Charlotte of Solms-Braunfels","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Wrocław","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Euphrosyne of Opole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick II, Landgrave of Hesse-Homburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick II, Landgrave of Hesse-Homburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick II, Landgrave of Hesse-Homburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hedwig Jagiellon, Duchess of Bavaria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Casimir of the Palatinate-Simmern","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louise Elisabeth of Courland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louise Elisabeth of Courland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louise Elisabeth of Courland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ludmila (wife of Mieszko I Tanglefoot)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Saxony (1515-1583)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richeza of Lotharingia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richeza of Lotharingia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Robert Wood Johnson IV","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Halshany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Halshany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Swantibor III, Duke of Pomerania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Swantibor III, Duke of Pomerania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Viola, Duchess of Opole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wanli Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Catalan, Lord of Monaco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Catherine of Lancaster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Catherine of Lancaster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Catherine of Lancaster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francisco Franco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ken Coleman","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Barron Hilton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Barron Hilton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frank Gifford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hirohito","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John F. Kennedy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John F. Kennedy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kamal Jumblatt","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Katsuya Nomura","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lyndon B. Johnson","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mao Zedong","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mao Zedong","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Pelé","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George Best","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hafez al-Assad","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Joan Whitney Payson","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mansoor Ali Khan Pataudi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mansoor Ali Khan Pataudi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Serge Gainsbourg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bhumibol Adulyadej","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bhumibol Adulyadej","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bhumibol Adulyadej","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bhumibol Adulyadej","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Harry Caray","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jack Buck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George W. Bush","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George W. Bush","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hassan II of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hassan II of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hassan II of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hassan II of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hassan II of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Oral Roberts","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Silvio Berlusconi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tāufaʻāhau Tupou IV","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tāufaʻāhau Tupou IV","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Haakon, Crown Prince of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Haakon, Crown Prince of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Harald V of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Harald V of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Queen Sonja of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Queen Sonja of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Robert Kraft","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David","Geoffrey A. Landis"
