"writer","birthPlaceLabel","nationality","country","deathPlaceLabel"
"http://dbpedia.org/resource/Micha_Josef_Berdyczewski","Ukraine",,,"Berlin"
"http://dbpedia.org/resource/Micha_Josef_Berdyczewski","Ukraine",,,"Germany"
"http://dbpedia.org/resource/Mircea_Eliade","Kingdom of Romania",,,"Illinois"
"http://dbpedia.org/resource/Vachel_Lindsay","United States",,,"Illinois"
"http://dbpedia.org/resource/Vachel_Lindsay","Springfield, Illinois",,,"Illinois"
"http://dbpedia.org/resource/Sinclair_Lewis","United States",,,"Italy"
"http://dbpedia.org/resource/Robert_Lord_(screenwriter)","Chicago, Illinois",,,"Los Angeles"
"http://dbpedia.org/resource/David_Burliuk","Ukraine",,,"New York (state)"
"http://dbpedia.org/resource/Tony_Pastor","United States",,,"New York (state)"
"http://dbpedia.org/resource/Lester_del_Rey","Minnesota",,,"New York (state)"
"http://dbpedia.org/resource/David_Burliuk","Ukraine",,,"New York City"
"http://dbpedia.org/resource/Lester_del_Rey","Minnesota",,,"New York City"
"http://dbpedia.org/resource/Abbas_Zaryab","Iran",,,"Tehran"
"http://dbpedia.org/resource/Raymond_Souster","Ontario",,,"Toronto"
"http://dbpedia.org/resource/Dorothy_Whipple","Blackburn",,,"United Kingdom"
"http://dbpedia.org/resource/Emma_Orczy","Kingdom of Hungary",,,"United Kingdom"
"http://dbpedia.org/resource/Mircea_Eliade","Kingdom of Romania",,,"United States"
"http://dbpedia.org/resource/Tony_Pastor","United States",,,"United States"
"http://dbpedia.org/resource/Vachel_Lindsay","United States",,,"United States"
"http://dbpedia.org/resource/Vachel_Lindsay","Springfield, Illinois",,,"United States"
"http://dbpedia.org/resource/Karol_Piegza","Austria-Hungary",,,"Czechoslovakia"
"http://dbpedia.org/resource/Odysseas_Elytis","Greece",,,"Greece"
"http://dbpedia.org/resource/Abbas_Zaryab","Iran",,,"Iran"
"http://dbpedia.org/resource/Mykhailo_Kotsiubynsky","Vinnytsia",,,"Kiev"
"http://dbpedia.org/resource/Irène_Némirovsky","Kiev",,,"Nazi Germany"
"http://dbpedia.org/resource/Irène_Némirovsky","Ukraine",,,"Nazi Germany"
"http://dbpedia.org/resource/Dorothy_Whipple","Blackburn",,,"Blackburn"
"http://dbpedia.org/resource/Fernando_Ponce_de_León","Bogotá",,,"Bogotá"
"http://dbpedia.org/resource/Vachel_Lindsay","United States",,,"Springfield, Illinois"
"http://dbpedia.org/resource/Vachel_Lindsay","Springfield, Illinois",,,"Springfield, Illinois"
"http://dbpedia.org/resource/James_Lee_Barrett","Charlotte, North Carolina",,,"California"
"http://dbpedia.org/resource/Mircea_Eliade","Kingdom of Romania",,,"Chicago"
"http://dbpedia.org/resource/Sinclair_Lewis","United States",,,"Rome"
"http://dbpedia.org/resource/David_Burliuk","Ukraine",,,"Long Island"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Iran",,,"Moscow Oblast"
"http://dbpedia.org/resource/Irène_Némirovsky","Kiev",,,"Auschwitz concentration camp"
"http://dbpedia.org/resource/Irène_Némirovsky","Ukraine",,,"Auschwitz concentration camp"
"http://dbpedia.org/resource/Irène_Némirovsky","Kiev",,,"Auschwitz-Birkenau"
"http://dbpedia.org/resource/Irène_Némirovsky","Ukraine",,,"Auschwitz-Birkenau"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Iran",,,"Soviet Union"
"http://dbpedia.org/resource/Dorothe_Engelbretsdatter","Bergen, Norway",,,"Bergen"
"http://dbpedia.org/resource/Mykhailo_Kotsiubynsky","Vinnytsia",,,"Russian Empire"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Iran",,,"Russian SFSR"
"http://dbpedia.org/resource/Odysseas_Elytis","Greece",,,"Athens"
"http://dbpedia.org/resource/Fernando_Ponce_de_León","Bogotá",,,"Colombia"
"http://dbpedia.org/resource/William_McIlvanney","Kilmarnock",,,"Glasgow"
"http://dbpedia.org/resource/Scott_Corbett","Kansas City, Missouri",,,"Providence, Rhode Island"
"http://dbpedia.org/resource/Marija_Vojskovič","Austria-Hungary",,,"Slovenia"
"http://dbpedia.org/resource/Mykhailo_Kotsiubynsky","Vinnytsia",,,"Chernihiv"
"http://dbpedia.org/resource/Kevin_Ash","Ilford",,,"George, Western Cape"
"http://dbpedia.org/resource/Don_Callander","Minnesota",,,"Orange City, Florida"
"http://dbpedia.org/resource/Tony_Pastor","United States",,,"Elmhurst, Queens"
"http://dbpedia.org/resource/James_Lee_Barrett","Charlotte, North Carolina",,,"Templeton, California"
"http://dbpedia.org/resource/Emma_Orczy","Kingdom of Hungary",,,"South Oxfordshire"
"http://dbpedia.org/resource/Emma_Orczy","Kingdom of Hungary",,,"Henley-on-Thames"
"http://dbpedia.org/resource/William_McIlvanney","Kilmarnock",,,"Netherlee"
"http://dbpedia.org/resource/Ernest_Elmore","Kent",,,"Hastings, Sussex"
"http://dbpedia.org/resource/Karol_Piegza","Austria-Hungary",,,"Jablunkov"
"http://dbpedia.org/resource/Shūsaku_Endō","Tokyo","Japanese",,
"http://dbpedia.org/resource/Shūichi_Katō_(critic)","Tokyo",,"http://dbpedia.org/resource/Japan",
"http://dbpedia.org/resource/Dorothy_Johnston","Victoria (Australia)","Australian","http://dbpedia.org/resource/Australia",
"http://dbpedia.org/resource/Ewn_Garabandal","Lombardy","Italy","http://dbpedia.org/resource/Italy",
"http://dbpedia.org/resource/Diane_Ackerman","Waukegan, Illinois","United States",,
"http://dbpedia.org/resource/Elizabeth_Ann_Scarborough","Kansas City, Missouri","American",,
"http://dbpedia.org/resource/Karen_Ackerman","Ohio","American",,
"http://dbpedia.org/resource/Peter_Ackroyd","West (London sub region)","British",,
"http://dbpedia.org/resource/David_W._Garland","Dundee","British-American",,
"http://dbpedia.org/resource/David_Zindell","Toledo, Ohio","American",,
"http://dbpedia.org/resource/Dorothy_Hinshaw_Patent","Rochester, Minnesota","American",,
"http://dbpedia.org/resource/Elise_Primavera","West Long Branch, New Jersey","American",,
"http://dbpedia.org/resource/Martha_Moody","Ohio","American",,
"http://dbpedia.org/resource/Rita_Clay_Estrada","Michigan","American",,
"http://dbpedia.org/resource/Robert_Icke","Stockton-on-Tees","English",,
"http://dbpedia.org/resource/Scott_Nicolay","United States","American",,
"http://dbpedia.org/resource/Sharon_Tregenza","Cornwall","British",,
"http://dbpedia.org/resource/Sheree-Lee_Olson","Ontario","Canada",,
"http://dbpedia.org/resource/Sheree_Fitch","Ontario","Canadian",,
"http://dbpedia.org/resource/Michael_Swanwick","Schenectady, New York","American",,
"http://dbpedia.org/resource/James_Patrick_Kelly","Mineola, New York","American",,
"http://dbpedia.org/resource/David_McCullough","Pittsburgh","American",,
"http://dbpedia.org/resource/Alice_Randall","Michigan","American",,
"http://dbpedia.org/resource/Alice_Randall","Detroit, Michigan","American",,
"http://dbpedia.org/resource/Eliza_Robertson","Vancouver",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Haraprasad_Das","Odisha",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Seán_Burke_(literary_theorist)","Cardiff",,"http://dbpedia.org/resource/Ireland",
"http://dbpedia.org/resource/Shunya_Yoshimi","Tokyo",,"http://dbpedia.org/resource/Japan",
"http://dbpedia.org/resource/Soichiro_Watase","Kanagawa Prefecture",,"http://dbpedia.org/resource/Japan",
"http://dbpedia.org/resource/Robert_K._Elder","United States",,,
"http://dbpedia.org/resource/Sherrie_Schneider","United States",,,
"http://dbpedia.org/resource/David_Silverman_(animator)","United States",,,
"http://dbpedia.org/resource/Chris_Gerolmo","United States",,,
"http://dbpedia.org/resource/Marta_Rădulescu","Kingdom of Romania",,,
"http://dbpedia.org/resource/Dorothea_Macheiner","Linz",,,
"http://dbpedia.org/resource/Sheree_Bradford-Lea","Ontario",,,
"http://dbpedia.org/resource/Cory_Doctorow","Ontario",,,
"http://dbpedia.org/resource/Greg_Bear","San Diego",,,
"http://dbpedia.org/resource/David_Guterson","Seattle",,,
"http://dbpedia.org/resource/Lucifer_Chu","Taipei",,,
"http://dbpedia.org/resource/Lucifer_Chu","Taiwan",,,
"http://dbpedia.org/resource/Eiki_Eiki","Tokyo",,,
"http://dbpedia.org/resource/Sori_Siregar","Sumatra",,,
"http://dbpedia.org/resource/Mildred_Lewis_Rutherford","Athens, Georgia",,,
"http://dbpedia.org/resource/Dean_Gratton","Cardiff",,,
"http://dbpedia.org/resource/Fernando_Cabrera_(writer)","Dominican Republic",,,
"http://dbpedia.org/resource/Kevin_Brown_(poet)","Jackson, Tennessee",,,
"http://dbpedia.org/resource/David_Grimm_(playwright)","Oberlin, Ohio",,,
"http://dbpedia.org/resource/Hedwig_Gorski","Trenton, New Jersey",,,
"http://dbpedia.org/resource/Bill_Oakley","Westminster, Maryland",,,
"http://dbpedia.org/resource/David_Hassan","Derry",,,
"http://dbpedia.org/resource/Thomas_Sautner","Gmünd, Lower Austria",,,
"http://dbpedia.org/resource/David_G._McAfee","Roseville, California",,,
"http://dbpedia.org/resource/Yu_Hua_(author)","Zhejiang",,,
"http://dbpedia.org/resource/Marc_Acito","Bayonne, New Jersey",,,
"http://dbpedia.org/resource/Kola_Onadipe","Ijebu Ode",,,
"http://dbpedia.org/resource/Marguerite_Duras","French Cochinchina","French",,"Paris"
"http://dbpedia.org/resource/Dorothy_Black_(novelist)","Bradford","British",,"Scotland"
"http://dbpedia.org/resource/Dorothy_Gilman","New Brunswick, New Jersey","American",,"New York"
"http://dbpedia.org/resource/Dorothy_Gilman","New Brunswick, New Jersey","American",,"Rye Brook, New York"
"http://dbpedia.org/resource/Eliza_Gutch","Lincolnshire","English",,"York"
"http://dbpedia.org/resource/Stanley_Kunitz","Worcester, Massachusetts","United States",,"New York City, New York"
"http://dbpedia.org/resource/Stanley_Kunitz","Worcester, Massachusetts","United States",,"New York City"
"http://dbpedia.org/resource/Stanley_Kunitz","Worcester, Massachusetts","United States",,"United States"
"http://dbpedia.org/resource/Sanders_Anne_Laubenthal","Mobile, Alabama","United States",,"Washington, D.C."
"http://dbpedia.org/resource/Karolina_Pavlova","Yaroslavl","Russian",,"Dresden"
"http://dbpedia.org/resource/Mary_Tighe","Dublin","Irish",,"County Wicklow"
"http://dbpedia.org/resource/Mavis_Gallant","Montreal","Canadian",,"Paris"
"http://dbpedia.org/resource/Mavis_Gallant","Quebec","Canadian",,"Paris"
"http://dbpedia.org/resource/Mikhail_Plyatskovsky","USSR","Russian",,"Moscow"
"http://dbpedia.org/resource/Mikhail_Plyatskovsky","USSR","Russian",,"USSR"
"http://dbpedia.org/resource/Tomas_Tranströmer","Stockholm","Swedish",,"Stockholm"
"http://dbpedia.org/resource/Arthur_C._Clarke","Somerset","British",,"Sri Lanka"
"http://dbpedia.org/resource/Arthur_C._Clarke","Somerset","British",,"Colombo"
"http://dbpedia.org/resource/Elise_Polko","Radebeul",,"http://dbpedia.org/resource/Germany","Munich"
"http://dbpedia.org/resource/Federigo_Tozzi","Siena",,"http://dbpedia.org/resource/Italy","Rome"
"http://dbpedia.org/resource/Tore_Ørjasæter","Skjåk",,"http://dbpedia.org/resource/Norway","Skjåk"
"http://dbpedia.org/resource/Yrjö_Kokko","Finland",,,"Helsinki"
"http://dbpedia.org/resource/Konstantin_Fedin","Saratov",,,"Moscow"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Kermanshah",,,"Moscow"
"http://dbpedia.org/resource/Federico_Uruburu","Andalucía",,,"Porto"
"http://dbpedia.org/resource/Willie_Wilde","Dublin",,,"England"
"http://dbpedia.org/resource/Willie_Wilde","Ireland",,,"England"
"http://dbpedia.org/resource/Bram_Stoker","Dublin",,,"London"
"http://dbpedia.org/resource/Robert_Lord_(screenwriter)","Chicago",,,"Los Angeles"
"http://dbpedia.org/resource/Relman_Morin","Freeport, Illinois",,,"New York City"
"http://dbpedia.org/resource/Georgy_Fedotov","Saratov",,,"New York City"
"http://dbpedia.org/resource/Endre_Gerelyes","Hatvan",,,"Budapest"
"http://dbpedia.org/resource/Dorothy_Macardle","Dundalk",,,"Drogheda"
"http://dbpedia.org/resource/Hjalmar_Söderberg","Stockholm",,,"Copenhagen"
"http://dbpedia.org/resource/Hjalmar_Söderberg","Sweden",,,"Copenhagen"
"http://dbpedia.org/resource/Hjalmar_Söderberg","Stockholm",,,"Denmark"
"http://dbpedia.org/resource/Hjalmar_Söderberg","Sweden",,,"Denmark"
"http://dbpedia.org/resource/Hugh_Leonard","Dublin",,,"Dublin"
"http://dbpedia.org/resource/Yrjö_Kokko","Finland",,,"Finland"
"http://dbpedia.org/resource/David_H._Greene","United States of America",,,"Florida"
"http://dbpedia.org/resource/David_H._Greene","Cambridge",,,"Florida"
"http://dbpedia.org/resource/Henrik_Wergeland","Norway",,,"Norway"
"http://dbpedia.org/resource/Federico_Uruburu","Andalucía",,,"Portugal"
"http://dbpedia.org/resource/Julio_Herrera_y_Reissig","Montevideo",,,"Montevideo"
"http://dbpedia.org/resource/Aco_Šopov","Republic of Macedonia",,,"Skopje"
"http://dbpedia.org/resource/Aco_Šopov","Republic of Macedonia",,,"Republic of Macedonia"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Kermanshah",,,"Moscow Oblast"
"http://dbpedia.org/resource/David_H._Greene","United States of America",,,"Boynton Beach, Florida"
"http://dbpedia.org/resource/David_H._Greene","Cambridge",,,"Boynton Beach, Florida"
"http://dbpedia.org/resource/Diran_Kelekian","Ottoman Turkey",,,"Ottoman Turkey"
"http://dbpedia.org/resource/Elizabeth_Azcona_Cranwell","Argentina",,,"Argentina"
"http://dbpedia.org/resource/Elizabeth_Azcona_Cranwell","Argentina",,,"Buenos Aires"
"http://dbpedia.org/resource/Endre_Gerelyes","Hatvan",,,"Hungary"
"http://dbpedia.org/resource/Georgy_Fedotov","Saratov",,,"New York"
"http://dbpedia.org/resource/Konstantin_Fedin","Saratov",,,"Soviet Union"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Kermanshah",,,"Soviet Union"
"http://dbpedia.org/resource/Willie_Wilde","Dublin",,,"Chelsea, London"
"http://dbpedia.org/resource/Willie_Wilde","Ireland",,,"Chelsea, London"
"http://dbpedia.org/resource/Shaukat_Galiev","USSR",,,"Russian Empire"
"http://dbpedia.org/resource/Abolqasem_Lahouti","Kermanshah",,,"Russian SFSR"
"http://dbpedia.org/resource/Shaukat_Galiev","USSR",,,"Kazan"
"http://dbpedia.org/resource/Epeli_Hauʻofa","Territory of Papua",,,"Fiji"
"http://dbpedia.org/resource/Henrik_Wergeland","Norway",,,"Kristiania"
"http://dbpedia.org/resource/Epeli_Hauʻofa","Territory of Papua",,,"Suva"
"http://dbpedia.org/resource/Hugh_Leonard","Dublin",,,"Dalkey"
"http://dbpedia.org/resource/Diran_Kelekian","Ottoman Turkey",,,"Çankırı"
"http://dbpedia.org/resource/Isaac_Rosenberg","Gloucestershire",,,"Arras"
"http://dbpedia.org/resource/Abraham_Mitrie_Rihbany","Shweir",,,"Stamford, Connecticut"
"http://dbpedia.org/resource/Mary_Ann_Kelty","Cambridge",,,"Peckham"
"http://dbpedia.org/resource/David_Gascoyne","London Borough of Harrow",,,"Isle of Wight"
"http://dbpedia.org/resource/Isaac_Rosenberg","Gloucestershire",,,"Somme (department)"
"http://dbpedia.org/resource/William_Slavens_McNutt","Urbana, Illinois",,,"San Fernando, California"
"http://dbpedia.org/resource/Diran_Kelekian","Ottoman Turkey",,,"Central Anatolia Region"
"http://dbpedia.org/resource/Hugh_Leonard","Dublin",,,"Irish people"
"http://dbpedia.org/resource/Eliza_Gutch","Lincolnshire","English",,
"http://dbpedia.org/resource/Henrik_Wergeland","Norway",,,
"http://dbpedia.org/resource/William_Gibson","Conway, South Carolina","American, Canadian",,
"http://dbpedia.org/resource/Marianne_Ackerman","Belleville, Ontario","Canadian",,
"http://dbpedia.org/resource/Henry_Treece","Staffordshire","British",,
"http://dbpedia.org/resource/Elise_Blackwell","Austin, Texas","American",,
"http://dbpedia.org/resource/Kevin_Canty_(author)","California","United States",,
"http://dbpedia.org/resource/Kevin_Connolly_(writer)","Biloxi, Mississippi","Canadian",,
"http://dbpedia.org/resource/Philip_F._Gura","Ware, Massachusetts","United States",,
"http://dbpedia.org/resource/Marija_Knežević","Belgrade","Serbian",,
"http://dbpedia.org/resource/Märta_Tikkanen","Finland","Finnish",,
"http://dbpedia.org/resource/Marvin_X","California","American",,
"http://dbpedia.org/resource/Josh_Weinstein","Washington, D.C.","American",,
"http://dbpedia.org/resource/Alice_Randall","Detroit","American",,
"http://dbpedia.org/resource/Arne_Berggren","Norway",,"http://dbpedia.org/resource/Norway",
"http://dbpedia.org/resource/Gunnar_Staalesen","Norway",,"http://dbpedia.org/resource/Norway",
"http://dbpedia.org/resource/Karleen_Pendleton_Jiménez","California",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Sampadananda_Mishra","Odisha",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Shauna_Singh_Baldwin","Quebec",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Shauna_Singh_Baldwin","Montreal",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Gerard_Stembridge","Ireland",,"http://dbpedia.org/resource/Ireland",
"http://dbpedia.org/resource/Gerard_Stembridge","County Limerick",,"http://dbpedia.org/resource/Ireland",
"http://dbpedia.org/resource/Gary_Crew","Brisbane",,,
"http://dbpedia.org/resource/Erin_Cressida_Wilson","California",,,
"http://dbpedia.org/resource/Dorothy_Bryant","California",,,
"http://dbpedia.org/resource/Greg_Bear","California",,,
"http://dbpedia.org/resource/Paul_Brickman","Chicago",,,
"http://dbpedia.org/resource/Gloria_Whelan","Detroit",,,
"http://dbpedia.org/resource/Sinikka_Laine","Finland",,,
"http://dbpedia.org/resource/Fionnbar_Callanan","Ireland",,,
"http://dbpedia.org/resource/Dean_King","Richmond, Virginia",,,
"http://dbpedia.org/resource/Zoran_Stefanović","Serbia",,,
"http://dbpedia.org/resource/Sigge_Eklund","Stockholm",,,
"http://dbpedia.org/resource/Lena_Andersson_(author)","Stockholm",,,
"http://dbpedia.org/resource/Bengt_Pohjanen","Sweden",,,
"http://dbpedia.org/resource/Marti_Leimbach","Washington, D.C.",,,
"http://dbpedia.org/resource/Peter_Kolchin","Washington, D.C.",,,
"http://dbpedia.org/resource/Lauren_O'Farrell","Cheltenham",,,
"http://dbpedia.org/resource/Sherri_Browning_Erwin","Holyoke, Massachusetts",,,
"http://dbpedia.org/resource/Chu_Chunqiu","Anhui",,,
"http://dbpedia.org/resource/Gao_Xingjian","Jiangxi",,,
"http://dbpedia.org/resource/Adunis","Latakia",,,
"http://dbpedia.org/resource/Simeon_Simev","Republic of Macedonia",,,
"http://dbpedia.org/resource/Socorro_Acioli","Ceará",,,
"http://dbpedia.org/resource/Fernando_Cabrera_(writer)","Santiago de los Caballeros",,,
"http://dbpedia.org/resource/David_H._Pinkney","Elyria, Ohio",,,
"http://dbpedia.org/resource/Phanishwar_Nath_'Renu'","Araria district",,,
